Time,"Engine speed","Intake manifold absolute pressure","Boost pressure","Air mass flow","Mass flow through throttle valve bank 1","Relative air filling","Intake air temperature before throttle valve, measured","Air mass flow participating in combustion","Coolant temperature","Engine radiator outlet temperature (coolant)","Oil temperature","Ambient pressure","Ambient temperature","Vehicle speed","Throttle valve angle related to the lower stop","Actual gear","Lambda actual value","Actual ignition angle","Condition brake test switch actuated","Intake air temperature","Is position electrical wastegate (0: WG closed, 100 WG open)"
1004.195,1731.00,13.45,0.52,64.00,61.41,31.50,78.95,64.00,93.26,52.50,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1004.435,1723.00,13.45,0.52,64.00,61.41,31.50,78.95,64.00,93.26,52.50,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1004.676,1723.00,13.50,0.52,64.00,61.41,31.50,78.95,64.00,93.26,52.50,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1004.915,1723.00,13.50,0.66,64.00,61.41,31.50,78.95,64.00,93.26,52.50,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1005.157,1723.00,13.50,0.66,64.00,61.41,31.50,78.95,64.00,93.26,52.50,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1005.395,1723.00,13.50,0.66,64.00,63.19,31.50,78.95,64.00,93.26,52.50,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1005.635,1723.00,13.50,0.66,64.00,63.19,32.25,78.95,64.00,93.26,52.50,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1005.876,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,64.00,93.26,52.50,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1006.115,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.26,52.50,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1006.355,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,52.50,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1006.595,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1006.835,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1007.105,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1007.345,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,107.89,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1007.587,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,15.60,6.00,1.00,21.75,0.00,47.25,0.39
1007.825,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,1.00,21.75,0.00,47.25,0.39
1008.067,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,1.00,21.75,0.00,47.25,0.39
1008.305,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,21.75,0.00,47.25,0.39
1008.545,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,0.39
1008.785,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,0.39
1009.025,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,0.39
1009.266,1723.00,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1009.505,2196.50,13.50,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1009.745,2196.50,13.39,0.66,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1009.985,2196.50,13.39,0.57,64.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1010.225,2196.50,13.39,0.57,32.00,63.19,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1010.465,2196.50,13.39,0.57,32.00,58.34,32.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1010.705,2196.50,13.39,0.57,32.00,58.34,17.25,76.44,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1010.945,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,65.90,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1011.185,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.66,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1011.425,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,50.25,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1011.666,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1011.905,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1012.145,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1012.385,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,106.53,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1012.625,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.55,6.00,0.99,22.50,0.00,47.25,1.95
1012.866,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,0.99,22.50,0.00,47.25,1.95
1013.105,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,0.99,22.50,0.00,47.25,1.95
1013.345,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,22.50,0.00,47.25,1.95
1013.585,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,47.25,1.95
1013.825,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,47.25,1.95
1014.066,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,1.95
1014.305,2196.50,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1014.545,2575.00,13.39,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1014.785,2575.00,13.50,0.57,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1015.025,2575.00,13.50,1.10,32.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1015.266,2575.00,13.50,1.10,84.00,58.34,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1015.505,2575.00,13.50,1.10,84.00,82.44,17.25,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1015.745,2575.00,13.50,1.10,84.00,82.44,28.50,75.15,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1015.985,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,51.70,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1016.225,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.96,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1016.466,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,48.00,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1016.705,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1016.945,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1017.185,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1017.425,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,102.21,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1017.666,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,18.02,6.00,1.02,30.00,0.00,46.50,0.00
1017.905,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,1.02,30.00,0.00,46.50,0.00
1018.145,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,1.02,30.00,0.00,46.50,0.00
1018.385,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,30.00,0.00,46.50,0.00
1018.625,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1018.866,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1019.105,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1019.345,2575.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1019.585,2209.00,13.50,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1019.825,2209.00,13.76,1.10,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1020.065,2209.00,13.76,2.49,84.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1020.305,2209.00,13.76,2.49,112.00,82.44,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1020.545,2209.00,13.76,2.49,112.00,107.38,28.50,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1020.785,2209.00,13.76,2.49,112.00,107.38,38.25,73.75,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1021.025,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,95.00,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1021.266,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.76,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1021.505,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1021.745,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1021.985,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1022.225,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1022.466,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,104.39,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1022.705,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,19.91,6.00,0.99,24.75,0.00,46.50,0.00
1022.945,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,24.75,0.00,46.50,0.00
1023.185,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,24.75,0.00,46.50,0.00
1023.425,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,24.75,0.00,46.50,0.00
1023.666,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1023.905,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1024.145,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1024.385,2209.00,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1024.625,1740.50,13.76,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1024.866,1740.50,13.51,2.49,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1025.105,1740.50,13.51,0.70,112.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1025.377,1740.50,13.51,0.70,60.00,107.38,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1025.615,1740.50,13.51,0.70,60.00,59.19,38.25,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1025.857,1740.50,13.51,0.70,60.00,59.19,31.50,74.24,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1026.095,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,87.60,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1026.335,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.56,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1026.577,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1026.815,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1027.085,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1027.325,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1027.566,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,108.12,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1027.805,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,14.05,6.00,0.99,21.75,0.00,46.50,0.00
1028.045,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1028.285,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1028.525,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1028.767,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1029.005,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1029.245,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1029.485,1740.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1029.725,1723.50,13.51,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1029.967,1723.50,13.48,0.70,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1030.205,1723.50,13.48,0.64,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1030.445,1723.50,13.48,0.64,60.00,59.19,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1030.715,1723.50,13.48,0.64,60.00,60.91,31.50,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1030.957,1723.50,13.48,0.64,60.00,60.91,30.75,74.55,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1031.195,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,62.30,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1031.435,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,93.96,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1031.676,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1031.915,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1032.157,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1032.395,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1032.635,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.67,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1032.876,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,16.09,6.00,0.99,21.75,0.00,46.50,0.00
1033.115,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.00
1033.355,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.00
1033.625,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.00
1033.865,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.00
1034.105,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.00
1034.345,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.00
1034.585,1723.50,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1034.825,1723.00,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1035.067,1723.00,13.48,0.64,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1035.305,1723.00,13.48,0.57,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1035.545,1723.00,13.48,0.57,60.00,60.91,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1035.785,1723.00,13.48,0.57,60.00,60.88,30.75,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1036.057,1723.00,13.48,0.57,60.00,60.88,31.50,72.65,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1036.295,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,60.50,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1036.535,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.36,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1036.776,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1037.015,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1037.257,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1037.495,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1037.735,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.79,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1037.976,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.20,15.59,6.00,0.99,21.75,0.00,46.50,0.39
1038.215,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.20,12.03,6.00,0.99,21.75,0.00,46.50,0.39
1038.455,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.20,12.03,6.00,0.99,21.75,0.00,46.50,0.39
1038.695,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.20,12.03,6.00,0.97,21.75,0.00,46.50,0.39
1038.935,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.20,12.03,6.00,0.97,-16.50,0.00,46.50,0.39
1039.175,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.20,12.03,6.00,0.97,-16.50,0.00,46.50,0.39
1039.415,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.20,12.03,6.00,0.97,-16.50,0.00,46.50,0.39
1039.685,1723.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.20,12.03,6.00,0.97,-16.50,0.00,46.50,19.14
1039.925,2563.00,13.48,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.20,12.03,6.00,0.97,-16.50,0.00,46.50,19.14
1040.167,2563.00,13.75,0.57,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.20,12.03,6.00,0.97,-16.50,0.00,46.50,19.14
1040.405,2563.00,13.75,0.70,60.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.20,12.03,6.00,0.97,-16.50,0.00,46.50,19.14
1040.645,2563.00,13.75,0.70,72.00,60.88,31.50,71.15,64.80,94.66,46.50,92.00,14.22,36.50,107.20,12.03,6.00,0.97,-16.50,0.00,46.50,19.14
