Time,"Engine speed","Air mass flow","Relative air filling","Boost pressure","Intake air temperature","Intake air temperature before throttle valve, measured","Ambient pressure"
128.370,2865.00,76.00,22.50,1.05,42.00,82.44,14.27
128.521,2865.00,76.00,22.50,0.94,42.00,82.44,14.27
128.670,2865.00,76.00,22.50,0.94,42.00,82.44,14.27
128.821,2865.00,76.00,22.50,0.94,42.00,81.65,14.27
128.970,2865.00,76.00,22.50,0.94,42.00,81.65,14.27
129.122,2802.00,76.00,22.50,0.94,42.00,81.65,14.27
129.271,2802.00,72.00,22.50,0.94,42.00,81.65,14.27
129.421,2802.00,72.00,22.50,0.94,42.00,81.65,14.27
129.601,2802.00,72.00,22.50,0.88,42.00,81.65,14.27
129.750,2802.00,72.00,22.50,0.88,42.00,81.65,14.27
129.900,2802.00,72.00,22.50,0.88,42.00,80.85,14.27
130.050,2802.00,72.00,22.50,0.88,42.00,80.85,14.27
130.201,2718.50,72.00,22.50,0.88,42.00,80.85,14.27
130.350,2718.50,68.00,22.50,0.88,42.00,80.85,14.27
130.500,2718.50,68.00,21.75,0.88,42.00,80.85,14.27
130.650,2718.50,68.00,21.75,0.81,42.00,80.85,14.27
130.800,2718.50,68.00,21.75,0.81,42.00,80.85,14.27
130.950,2718.50,68.00,21.75,0.81,42.00,80.05,14.27
131.101,2718.50,68.00,21.75,0.81,42.00,80.05,14.27
131.250,2650.50,68.00,21.75,0.81,42.00,80.05,14.27
131.401,2650.50,64.00,21.75,0.81,42.00,80.05,14.27
131.550,2650.50,64.00,21.75,0.81,42.00,80.05,14.27
131.701,2650.50,64.00,21.75,0.77,42.00,80.05,14.27
131.850,2650.50,64.00,21.75,0.77,42.00,80.05,14.27
132.000,2650.50,64.00,21.75,0.77,42.00,79.26,14.27
132.150,2650.50,64.00,21.75,0.77,42.00,79.26,14.27
132.301,2582.00,64.00,21.75,0.77,42.00,79.26,14.27
132.450,2582.00,64.00,21.75,0.77,42.00,79.26,14.27
132.601,2582.00,64.00,21.00,0.77,42.00,79.26,14.27
132.750,2582.00,64.00,21.00,0.74,42.00,79.26,14.27
132.900,2582.00,64.00,21.00,0.74,42.00,79.26,14.27
133.050,2582.00,64.00,21.00,0.74,42.00,78.55,14.27
133.201,2582.00,64.00,21.00,0.74,42.00,78.55,14.27
133.350,2518.50,64.00,21.00,0.74,42.00,78.55,14.27
133.501,2518.50,60.00,21.00,0.74,42.00,78.55,14.27
133.651,2518.50,60.00,21.00,0.74,42.00,78.55,14.27
133.801,2518.50,60.00,21.00,0.68,42.00,78.55,14.27
133.950,2518.50,60.00,21.00,0.68,42.00,78.55,14.27
134.100,2518.50,60.00,21.00,0.68,42.00,77.94,14.27
134.250,2518.50,60.00,21.00,0.68,42.00,77.94,14.27
134.401,2451.50,60.00,21.00,0.68,42.00,77.94,14.27
134.580,2451.50,48.00,21.00,0.68,42.00,77.94,14.27
134.730,2451.50,48.00,21.75,0.68,42.00,77.94,14.27
134.880,2451.50,48.00,21.75,0.60,42.00,77.94,14.27
135.033,2451.50,48.00,21.75,0.60,42.00,77.94,14.27
135.180,2451.50,48.00,21.75,0.60,42.00,77.45,14.27
135.330,2451.50,48.00,21.75,0.60,42.00,77.45,14.27
135.480,2450.00,48.00,21.75,0.60,42.00,77.45,14.27
135.633,2450.00,60.00,21.75,0.60,42.00,77.45,14.27
135.780,2450.00,60.00,21.75,0.60,42.00,77.45,14.27
135.932,2450.00,60.00,21.75,0.63,42.00,77.45,14.27
136.081,2450.00,60.00,21.75,0.63,42.00,77.45,14.27
136.233,2450.00,60.00,21.75,0.63,42.00,76.84,14.27
136.380,2450.00,60.00,21.75,0.63,42.00,76.84,14.27
136.533,2440.50,60.00,21.75,0.63,42.00,76.84,14.27
136.680,2440.50,44.00,21.75,0.63,42.00,76.84,14.27
137.101,2440.50,44.00,16.50,0.63,42.00,76.84,14.27
137.370,2440.50,44.00,16.50,0.49,42.00,76.84,14.27
137.610,2440.50,44.00,16.50,0.49,42.00,76.84,14.27
137.850,2440.50,44.00,16.50,0.49,42.00,75.95,14.27
138.091,2440.50,44.00,16.50,0.49,42.00,75.95,14.27
138.333,2331.00,44.00,16.50,0.49,42.00,75.95,14.27
138.570,2331.00,48.00,16.50,0.49,42.00,75.95,14.27
138.811,2331.00,48.00,28.50,0.49,42.00,75.95,14.27
139.051,2331.00,48.00,28.50,0.74,42.00,75.95,14.27
139.290,2331.00,48.00,28.50,0.74,42.00,75.95,14.27
139.533,2331.00,48.00,28.50,0.74,42.00,75.25,14.27
139.771,2331.00,48.00,28.50,0.74,42.00,75.25,14.27
140.013,2989.50,48.00,28.50,0.74,42.00,75.25,14.27
140.250,2989.50,324.00,28.50,0.74,42.00,75.25,14.27
140.490,2989.50,324.00,112.50,0.74,42.00,75.25,14.27
140.733,2989.50,324.00,112.50,11.24,42.00,75.25,14.27
141.001,2989.50,324.00,112.50,11.24,42.00,75.25,14.27
141.240,2989.50,324.00,112.50,11.24,42.00,75.15,14.27
141.480,2989.50,324.00,112.50,11.24,42.00,75.15,14.27
141.722,3964.00,324.00,112.50,11.24,42.00,75.15,14.27
141.960,3964.00,804.00,112.50,11.24,42.00,75.15,14.27
142.201,3964.00,804.00,165.75,11.24,42.00,75.15,14.27
142.471,3964.00,804.00,165.75,15.62,42.00,75.15,14.27
142.713,3964.00,804.00,165.75,15.62,42.00,75.15,14.27
142.950,3964.00,804.00,165.75,15.62,42.00,90.55,14.27
143.191,3964.00,804.00,165.75,15.62,42.00,90.55,14.27
143.433,4951.50,804.00,165.75,15.62,42.00,90.55,14.27
143.671,4951.50,1020.00,165.75,15.62,42.00,90.55,14.27
143.910,4951.50,1020.00,184.50,15.62,42.00,90.55,14.27
144.150,4951.50,1020.00,184.50,19.52,42.00,90.55,14.27
144.390,4951.50,1020.00,184.50,19.52,43.50,90.55,14.27
144.633,4951.50,1020.00,184.50,19.52,43.50,111.25,14.27
144.870,4951.50,1020.00,184.50,19.52,43.50,111.25,14.27
145.113,5871.50,1020.00,184.50,19.52,43.50,111.25,14.27
145.350,5871.50,1020.00,184.50,19.52,43.50,111.25,14.27
145.590,5871.50,1020.00,166.50,19.52,43.50,111.25,14.27
145.833,5871.50,1020.00,166.50,18.20,43.50,111.25,14.27
146.101,5871.50,1020.00,166.50,18.20,46.50,111.25,14.27
146.340,5871.50,1020.00,166.50,18.20,46.50,130.44,14.27
146.581,5871.50,1020.00,166.50,18.20,46.50,130.44,14.26
146.822,6609.00,1020.00,166.50,18.20,46.50,130.44,14.26
147.061,6609.00,1020.00,166.50,18.20,46.50,130.44,14.26
147.300,6609.00,1020.00,162.00,18.20,46.50,130.44,14.26
147.540,6609.00,1020.00,162.00,24.59,46.50,130.44,14.26
147.780,6609.00,1020.00,162.00,24.59,50.25,130.44,14.26
148.022,6609.00,1020.00,162.00,24.59,50.25,146.55,14.26
148.261,6609.00,1020.00,162.00,24.59,50.25,146.55,14.26
148.502,6518.50,1020.00,162.00,24.59,50.25,146.55,14.26
148.741,6518.50,188.00,162.00,24.59,50.25,146.55,14.26
148.981,6518.50,188.00,24.75,24.59,50.25,146.55,14.26
149.222,6518.50,188.00,24.75,3.68,50.25,146.55,14.26
149.460,6518.50,188.00,24.75,3.68,48.75,146.55,14.26
149.701,6518.50,188.00,24.75,3.68,48.75,149.94,14.26
149.941,6518.50,188.00,24.75,3.68,48.75,149.94,14.26
150.181,6166.50,188.00,24.75,3.68,48.75,149.94,14.26
150.422,6166.50,172.00,24.75,3.68,48.75,149.94,14.26
150.661,6166.50,172.00,24.00,3.68,48.75,149.94,14.26
150.901,6166.50,172.00,24.00,2.93,48.75,149.94,14.26
151.141,6166.50,172.00,24.00,2.93,47.25,149.94,14.26
151.381,6166.50,172.00,24.00,2.93,47.25,139.26,14.26
151.622,6166.50,172.00,24.00,2.93,47.25,139.26,14.26
151.861,5887.00,172.00,24.00,2.93,47.25,139.26,14.26
152.101,5887.00,164.00,24.00,2.93,47.25,139.26,14.26
152.341,5887.00,164.00,24.00,2.93,47.25,139.26,14.26
152.581,5887.00,164.00,24.00,2.65,47.25,139.26,14.26
152.820,5887.00,164.00,24.00,2.65,46.50,139.26,14.26
153.061,5887.00,164.00,24.00,2.65,46.50,128.45,14.26
153.301,5887.00,164.00,24.00,2.65,46.50,128.45,14.26
153.540,5109.50,164.00,24.00,2.65,46.50,128.45,14.26
153.781,5109.50,132.00,24.00,2.65,46.50,128.45,14.26
154.020,5109.50,132.00,24.00,2.65,46.50,128.45,14.26
154.261,5109.50,132.00,24.00,2.04,46.50,128.45,14.26
154.501,5109.50,132.00,24.00,2.04,46.50,128.45,14.26
154.741,5109.50,132.00,24.00,2.04,46.50,119.24,14.26
154.981,5109.50,132.00,24.00,2.04,46.50,119.24,14.26
155.222,3667.50,132.00,24.00,2.04,46.50,119.24,14.26
155.461,3667.50,88.00,24.00,2.04,46.50,119.24,14.26
155.701,3667.50,88.00,24.00,2.04,46.50,119.24,14.26
155.941,3667.50,88.00,24.00,1.35,46.50,119.24,14.26
156.181,3667.50,88.00,24.00,1.35,46.50,119.24,14.26
156.422,3667.50,88.00,24.00,1.35,46.50,112.54,14.26
156.660,3667.50,88.00,24.00,1.35,46.50,112.54,14.26
156.901,2495.00,88.00,24.00,1.35,46.50,112.54,14.26
157.141,2495.00,60.00,24.00,1.35,46.50,112.54,14.26
157.381,2495.00,60.00,21.00,1.35,46.50,112.54,14.26
157.622,2495.00,60.00,21.00,0.84,46.50,112.54,14.26
157.861,2495.00,60.00,21.00,0.84,45.75,112.54,14.26
158.101,2495.00,60.00,21.00,0.84,45.75,107.45,14.26
158.551,2495.00,60.00,21.00,0.84,45.75,107.45,14.26
158.791,1880.00,60.00,21.00,0.84,45.75,107.45,14.26
159.033,1880.00,36.00,21.00,0.84,45.75,107.45,14.26
159.270,1880.00,36.00,17.25,0.84,45.75,107.45,14.26
159.513,1880.00,36.00,17.25,0.38,45.75,107.45,14.26
159.751,1880.00,36.00,17.25,0.38,45.75,107.45,14.26
159.991,1880.00,36.00,17.25,0.38,45.75,103.75,14.26
160.233,1880.00,36.00,17.25,0.38,45.75,103.75,14.26
160.471,1846.00,36.00,17.25,0.38,45.75,103.75,14.26
160.713,1846.00,28.00,17.25,0.38,45.75,103.75,14.26
160.950,1846.00,28.00,12.00,0.38,45.75,103.75,14.26
161.191,1846.00,28.00,12.00,0.25,45.75,103.75,14.26
161.461,1846.00,28.00,12.00,0.25,45.75,103.75,14.26
161.701,1846.00,28.00,12.00,0.25,45.75,101.24,14.26
161.941,1846.00,28.00,12.00,0.25,45.75,101.24,14.26
162.181,1823.50,28.00,12.00,0.25,45.75,101.24,14.26
162.422,1823.50,104.00,12.00,0.25,45.75,101.24,14.26
162.661,1823.50,104.00,49.50,0.25,45.75,101.24,14.26
162.901,1823.50,104.00,49.50,1.73,45.75,101.24,14.26
163.141,1823.50,104.00,49.50,1.73,45.00,101.24,14.26
163.381,1823.50,104.00,49.50,1.73,45.00,97.96,14.26
163.621,1823.50,104.00,49.50,1.73,45.00,97.96,14.26
163.861,1843.00,104.00,49.50,1.73,45.00,97.96,14.26
164.101,1843.00,112.00,49.50,1.73,45.00,97.96,14.26
164.341,1843.00,112.00,52.50,1.73,45.00,97.96,14.26
164.581,1843.00,112.00,52.50,2.43,45.00,97.96,14.26
164.822,1843.00,112.00,52.50,2.43,45.00,97.96,14.26
165.061,1843.00,112.00,52.50,2.43,45.00,95.05,14.26
165.301,1843.00,112.00,52.50,2.43,45.00,95.05,14.25
165.541,1859.50,112.00,52.50,2.43,45.00,95.05,14.25
165.781,1859.50,108.00,52.50,2.43,45.00,95.05,14.25
166.022,1859.50,108.00,50.25,2.43,45.00,95.05,14.25
166.261,1859.50,108.00,50.25,2.46,45.00,95.05,14.25
166.501,1859.50,108.00,50.25,2.46,44.25,95.05,14.25
166.741,1859.50,108.00,50.25,2.46,44.25,93.25,14.25
166.981,1859.50,108.00,50.25,2.46,44.25,93.25,14.25
167.222,1870.50,108.00,50.25,2.46,44.25,93.25,14.25
167.461,1870.50,104.00,50.25,2.46,44.25,93.25,14.25
167.701,1870.50,104.00,47.25,2.46,44.25,93.25,14.25
167.941,1870.50,104.00,47.25,2.26,44.25,93.25,14.25
168.181,1870.50,104.00,47.25,2.26,44.25,93.25,14.25
168.422,1870.50,104.00,47.25,2.26,44.25,91.84,14.25
168.661,1870.50,104.00,47.25,2.26,44.25,91.84,14.25
168.901,1868.50,104.00,47.25,2.26,44.25,91.84,14.25
169.141,1868.50,36.00,47.25,2.26,44.25,91.84,14.25
169.380,1868.50,36.00,12.00,2.26,44.25,91.84,14.25
169.622,1868.50,36.00,12.00,1.04,44.25,91.84,14.25
169.861,1868.50,36.00,12.00,1.04,44.25,91.84,14.25
170.100,1868.50,36.00,12.00,1.04,44.25,90.86,14.25
170.341,1868.50,36.00,12.00,1.04,44.25,90.86,14.25
170.581,1851.50,36.00,12.00,1.04,44.25,90.86,14.25
170.821,1851.50,80.00,12.00,1.04,44.25,90.86,14.25
171.061,1851.50,80.00,42.00,1.04,44.25,90.86,14.25
171.301,1851.50,80.00,42.00,1.03,44.25,90.86,14.25
171.541,1851.50,80.00,42.00,1.03,44.25,90.86,14.25
171.781,1851.50,80.00,42.00,1.03,44.25,89.64,14.25
172.021,1851.50,80.00,42.00,1.03,44.25,89.64,14.25
172.261,1857.00,80.00,42.00,1.03,44.25,89.64,14.25
172.501,1857.00,96.00,42.00,1.03,44.25,89.64,14.25
172.741,1857.00,96.00,44.25,1.03,44.25,89.64,14.25
172.981,1857.00,96.00,44.25,1.89,44.25,89.64,14.25
173.222,1857.00,96.00,44.25,1.89,43.50,89.64,14.25
173.461,1857.00,96.00,44.25,1.89,43.50,87.95,14.25
173.701,1857.00,96.00,44.25,1.89,43.50,87.95,14.25
173.941,1868.00,96.00,44.25,1.89,43.50,87.95,14.25
174.181,1868.00,92.00,44.25,1.89,43.50,87.95,14.25
174.422,1868.00,92.00,42.75,1.89,43.50,87.95,14.25
