Time,"Engine speed","Air mass flow","Coolant temperature","Oil temperature","Ambient temperature","Vehicle speed","Lambda actual value","Actual ignition angle","Boost pressure","Relative air filling"
1365.902,2357.50,52.00,92.96,92.00,27.50,94.83,16.00,-15.00,0.69,19.50
1366.052,2357.50,52.00,92.96,92.00,27.50,94.83,16.00,-15.00,0.69,19.50
1366.202,2357.50,52.00,92.96,92.00,27.50,94.83,16.00,0.00,0.69,19.50
1366.352,2357.50,52.00,92.96,92.00,27.50,94.83,16.00,0.00,0.69,19.50
1366.502,2357.50,52.00,92.96,92.00,27.50,94.83,16.00,0.00,0.69,18.00
1366.652,2369.00,52.00,92.96,92.00,27.50,94.83,16.00,0.00,0.69,18.00
1366.802,2369.00,40.00,92.96,92.00,27.50,94.83,16.00,0.00,0.69,18.00
1366.952,2369.00,40.00,92.96,92.00,27.50,94.83,16.00,0.00,0.69,18.00
1367.102,2369.00,40.00,92.96,92.00,27.50,94.83,16.00,0.00,0.69,18.00
1367.252,2369.00,40.00,92.96,92.00,27.50,94.83,16.00,0.00,0.69,18.00
1367.402,2369.00,40.00,92.96,92.00,27.50,95.00,16.00,0.00,0.69,18.00
1367.552,2369.00,40.00,92.96,92.00,27.50,95.00,3.88,0.00,0.69,18.00
1367.702,2369.00,40.00,92.96,92.00,27.50,95.00,3.88,-15.00,0.69,18.00
1367.852,2369.00,40.00,92.96,92.00,27.50,95.00,3.88,-15.00,0.62,18.00
1368.002,2369.00,40.00,92.96,92.00,27.50,95.00,3.88,-15.00,0.62,19.50
1368.152,2358.50,40.00,92.96,92.00,27.50,95.00,3.88,-15.00,0.62,19.50
1368.302,2358.50,52.00,92.96,92.00,27.50,95.00,3.88,-15.00,0.62,19.50
1368.452,2358.50,52.00,92.86,92.00,27.50,95.00,3.88,-15.00,0.62,19.50
1368.602,2358.50,52.00,92.86,92.00,27.50,95.00,3.88,-15.00,0.62,19.50
1368.752,2358.50,52.00,92.86,92.00,27.50,95.00,3.88,-15.00,0.62,19.50
1368.902,2358.50,52.00,92.86,92.00,27.50,94.36,3.88,-15.00,0.62,19.50
1369.052,2358.50,52.00,92.86,92.00,27.50,94.36,16.00,-15.00,0.62,19.50
1369.202,2358.50,52.00,92.86,92.00,27.50,94.36,16.00,-15.00,0.62,19.50
1369.352,2358.50,52.00,92.86,92.00,27.50,94.36,16.00,-15.00,0.67,19.50
1369.502,2358.50,52.00,92.86,92.00,27.50,94.36,16.00,-15.00,0.67,18.75
1369.652,2331.00,52.00,92.86,92.00,27.50,94.36,16.00,-15.00,0.67,18.75
1369.802,2331.00,52.00,92.86,92.00,27.50,94.36,16.00,-15.00,0.67,18.75
1369.952,2331.00,52.00,92.76,92.00,27.50,94.36,16.00,-15.00,0.67,18.75
1370.102,2331.00,52.00,92.76,92.00,27.50,94.36,16.00,-15.00,0.67,18.75
1370.252,2331.00,52.00,92.76,92.00,27.50,94.36,16.00,-15.00,0.67,18.75
1370.402,2331.00,52.00,92.76,92.00,27.50,93.63,16.00,-15.00,0.67,18.75
1370.552,2331.00,52.00,92.76,92.00,27.50,93.63,16.00,-15.00,0.67,18.75
1370.702,2331.00,52.00,92.76,92.00,27.50,93.63,16.00,-15.75,0.67,18.75
1370.882,2331.00,52.00,92.76,92.00,27.50,93.63,16.00,-15.75,0.68,18.75
1371.032,2331.00,52.00,92.76,92.00,27.50,93.63,16.00,-15.75,0.68,18.75
1371.182,2319.00,52.00,92.76,92.00,27.50,93.63,16.00,-15.75,0.68,18.75
1371.332,2319.00,48.00,92.76,92.00,27.50,93.63,16.00,-15.75,0.68,18.75
1371.482,2319.00,48.00,92.76,92.00,27.50,93.63,16.00,-15.75,0.68,18.75
1371.632,2319.00,48.00,92.76,92.00,27.50,93.63,16.00,-15.75,0.68,18.75
1371.782,2319.00,48.00,92.76,92.00,27.50,93.63,16.00,-15.75,0.68,18.75
1371.932,2319.00,48.00,92.76,92.00,27.50,92.90,16.00,-15.75,0.68,18.75
1372.082,2319.00,48.00,92.76,92.00,27.50,92.90,16.00,-15.75,0.68,18.75
1372.232,2319.00,48.00,92.76,92.00,27.50,92.90,16.00,-15.75,0.68,18.75
1372.382,2319.00,48.00,92.76,92.00,27.50,92.90,16.00,-15.75,0.67,18.75
1372.532,2319.00,48.00,92.76,92.00,27.50,92.90,16.00,-15.75,0.67,18.00
1372.682,2278.50,48.00,92.76,92.00,27.50,92.90,16.00,-15.75,0.67,18.00
1372.832,2278.50,44.00,92.76,92.00,27.50,92.90,16.00,-15.75,0.67,18.00
1372.982,2278.50,44.00,92.66,92.00,27.50,92.90,16.00,-15.75,0.67,18.00
1373.132,2278.50,44.00,92.66,92.00,27.50,92.90,16.00,-15.75,0.67,18.00
1373.282,2278.50,44.00,92.66,92.00,27.50,92.90,16.00,-15.75,0.67,18.00
1373.462,2278.50,44.00,92.66,92.00,27.50,91.05,16.00,-15.75,0.67,18.00
1373.612,2278.50,44.00,92.66,92.00,27.50,91.05,16.00,-15.75,0.67,18.00
1373.762,2278.50,44.00,92.66,92.00,27.50,91.05,16.00,-16.50,0.67,18.00
1373.912,2278.50,44.00,92.66,92.00,27.50,91.05,16.00,-16.50,0.65,18.00
1374.062,2278.50,44.00,92.66,92.00,27.50,91.05,16.00,-16.50,0.65,17.25
1374.212,2255.00,44.00,92.66,92.00,27.50,91.05,16.00,-16.50,0.65,17.25
1374.362,2255.00,44.00,92.66,92.00,27.50,91.05,16.00,-16.50,0.65,17.25
1374.512,2255.00,44.00,92.46,92.00,27.50,91.05,16.00,-16.50,0.65,17.25
1374.662,2255.00,44.00,92.46,92.00,27.50,91.05,16.00,-16.50,0.65,17.25
1374.842,2255.00,44.00,92.46,92.00,27.50,91.05,16.00,-16.50,0.65,17.25
1374.992,2255.00,44.00,92.46,92.00,27.50,90.62,16.00,-16.50,0.65,17.25
1375.142,2255.00,44.00,92.46,92.00,27.50,90.62,1.87,-16.50,0.65,17.25
1375.292,2255.00,44.00,92.46,92.00,27.50,90.62,1.87,-1.50,0.65,17.25
1375.442,2255.00,44.00,92.46,92.00,27.50,90.62,1.87,-1.50,0.65,17.25
1375.592,2255.00,44.00,92.46,92.00,27.50,90.62,1.87,-1.50,0.65,15.00
1375.742,2259.50,44.00,92.46,92.00,27.50,90.62,1.87,-1.50,0.65,15.00
1375.892,2259.50,48.00,92.46,92.00,27.50,90.62,1.87,-1.50,0.65,15.00
1376.042,2259.50,48.00,92.36,92.00,27.50,90.62,1.87,-1.50,0.65,15.00
1376.192,2259.50,48.00,92.36,92.00,27.50,90.62,1.87,-1.50,0.65,15.00
1376.342,2259.50,48.00,92.36,92.00,27.50,90.62,1.87,-1.50,0.65,15.00
1376.492,2259.50,48.00,92.36,92.00,27.50,90.71,1.87,-1.50,0.65,15.00
1376.642,2259.50,48.00,92.36,92.00,27.50,90.71,11.25,-1.50,0.65,15.00
1376.792,2259.50,48.00,92.36,92.00,27.50,90.71,11.25,-16.50,0.65,15.00
1376.942,2259.50,48.00,92.36,92.00,27.50,90.71,11.25,-16.50,0.61,15.00
1377.092,2259.50,48.00,92.36,92.00,27.50,90.71,11.25,-16.50,0.61,17.25
1377.242,2244.00,48.00,92.36,92.00,27.50,90.71,11.25,-16.50,0.61,17.25
1377.392,2244.00,44.00,92.36,92.00,27.50,90.71,11.25,-16.50,0.61,17.25
1377.542,2244.00,44.00,92.26,92.00,27.50,90.71,11.25,-16.50,0.61,17.25
1377.692,2244.00,44.00,92.26,92.00,27.50,90.71,11.25,-16.50,0.61,17.25
1377.842,2244.00,44.00,92.26,92.00,27.50,90.71,11.25,-16.50,0.61,17.25
1377.992,2244.00,44.00,92.26,92.00,27.50,90.36,11.25,-16.50,0.61,17.25
1378.142,2244.00,44.00,92.26,92.00,27.50,90.36,16.00,-16.50,0.61,17.25
1378.292,2244.00,44.00,92.26,92.00,27.50,90.36,16.00,-15.00,0.61,17.25
1378.442,2244.00,44.00,92.26,92.00,27.50,90.36,16.00,-15.00,0.65,17.25
1378.592,2244.00,44.00,92.26,92.00,27.50,90.36,16.00,-15.00,0.65,15.00
1378.742,2278.00,44.00,92.26,92.00,27.50,90.36,16.00,-15.00,0.65,15.00
1378.892,2278.00,40.00,92.26,92.00,27.50,90.36,16.00,-15.00,0.65,15.00
1379.042,2278.00,40.00,92.16,92.00,27.50,90.36,16.00,-15.00,0.65,15.00
1379.192,2278.00,40.00,92.16,92.00,27.50,90.36,16.00,-15.00,0.65,15.00
1379.342,2278.00,40.00,92.16,92.00,27.50,90.36,16.00,-15.00,0.65,15.00
1379.492,2278.00,40.00,92.16,92.00,27.50,91.00,16.00,-15.00,0.65,15.00
1379.641,2278.00,40.00,92.16,92.00,27.50,91.00,0.92,-15.00,0.65,15.00
1379.792,2278.00,40.00,92.16,92.00,27.50,91.00,0.92,17.25,0.65,15.00
1379.942,2278.00,40.00,92.16,92.00,27.50,91.00,0.92,17.25,0.58,15.00
1380.092,2278.00,40.00,92.16,92.00,27.50,91.00,0.92,17.25,0.58,20.25
1380.242,2305.50,40.00,92.16,92.00,27.50,91.00,0.92,17.25,0.58,20.25
1380.392,2305.50,56.00,92.16,92.00,27.50,91.00,0.92,17.25,0.58,20.25
1380.542,2305.50,56.00,92.06,92.00,27.50,91.00,0.92,17.25,0.58,20.25
1380.692,2305.50,56.00,92.06,92.00,27.50,91.00,0.92,17.25,0.58,20.25
1380.842,2305.50,56.00,92.06,92.00,27.50,91.00,0.92,17.25,0.58,20.25
1380.992,2305.50,56.00,92.06,92.00,27.50,92.72,0.92,17.25,0.58,20.25
1381.143,2305.50,56.00,92.06,92.00,27.50,92.72,0.94,17.25,0.58,20.25
1381.292,2305.50,56.00,92.06,92.00,27.50,92.72,0.94,24.75,0.58,20.25
1381.442,2305.50,56.00,92.06,92.00,27.50,92.72,0.94,24.75,0.88,20.25
1381.592,2305.50,56.00,92.06,92.00,27.50,92.72,0.94,24.75,0.88,40.50
1381.742,2368.50,56.00,92.06,92.00,27.50,92.72,0.94,24.75,0.88,40.50
1381.892,2368.50,116.00,92.06,92.00,27.50,92.72,0.94,24.75,0.88,40.50
1382.042,2368.50,116.00,92.06,92.00,27.50,92.72,0.94,24.75,0.88,40.50
1382.191,2368.50,116.00,92.06,92.00,27.50,92.72,0.94,24.75,0.88,40.50
1382.342,2368.50,116.00,92.06,92.00,27.50,92.72,0.94,24.75,0.88,40.50
1382.522,2368.50,116.00,92.06,92.00,27.50,96.26,0.94,24.75,0.88,40.50
1382.672,2368.50,116.00,92.06,92.00,27.50,96.26,0.99,24.75,0.88,40.50
1382.822,2368.50,116.00,92.06,92.00,27.50,96.26,0.99,24.00,0.88,40.50
1382.972,2368.50,116.00,92.06,92.00,27.50,96.26,0.99,24.00,2.63,40.50
1383.122,2368.50,116.00,92.06,92.00,27.50,96.26,0.99,24.00,2.63,43.50
1383.272,2468.00,116.00,92.06,92.00,27.50,96.26,0.99,24.00,2.63,43.50
1383.421,2468.00,124.00,92.06,92.00,27.50,96.26,0.99,24.00,2.63,43.50
1383.572,2468.00,124.00,92.06,92.00,27.50,96.26,0.99,24.00,2.63,43.50
1383.722,2468.00,124.00,92.06,92.00,27.50,96.26,0.99,24.00,2.63,43.50
1383.872,2468.00,124.00,92.06,92.00,27.50,96.26,0.99,24.00,2.63,43.50
1384.022,2468.00,124.00,92.06,92.00,27.50,99.99,0.99,24.00,2.63,43.50
1384.173,2468.00,124.00,92.06,92.00,27.50,99.99,1.00,24.00,2.63,43.50
1384.322,2468.00,124.00,92.06,92.00,27.50,99.99,1.00,15.00,2.63,43.50
1384.472,2468.00,124.00,92.06,92.00,27.50,99.99,1.00,15.00,2.92,43.50
1384.621,2468.00,124.00,92.06,92.00,27.50,99.99,1.00,15.00,2.92,34.50
1384.771,2083.00,124.00,92.06,92.00,27.50,99.99,1.00,15.00,2.92,34.50
1384.922,2083.00,56.00,92.06,92.00,27.50,99.99,1.00,15.00,2.92,34.50
1385.072,2083.00,56.00,92.26,92.00,27.50,99.99,1.00,15.00,2.92,34.50
1385.222,2083.00,56.00,92.26,92.00,27.50,99.99,1.00,15.00,2.92,34.50
1385.372,2083.00,56.00,92.26,92.00,27.50,99.99,1.00,15.00,2.92,34.50
1385.522,2083.00,56.00,92.26,92.00,27.50,101.87,1.00,15.00,2.92,34.50
1385.672,2083.00,56.00,92.26,92.00,27.50,101.87,0.99,15.00,2.92,34.50
1385.822,2083.00,56.00,92.26,92.00,27.50,101.87,0.99,21.00,2.92,34.50
1385.972,2083.00,56.00,92.26,92.00,27.50,101.87,0.99,21.00,1.17,34.50
1386.122,2083.00,56.00,92.26,92.00,27.50,101.87,0.99,21.00,1.17,13.50
1386.272,2065.00,56.00,92.26,92.00,27.50,101.87,0.99,21.00,1.17,13.50
1386.422,2065.00,28.00,92.26,92.00,27.50,101.87,0.99,21.00,1.17,13.50
1386.572,2065.00,28.00,92.46,92.00,27.50,101.87,0.99,21.00,1.17,13.50
1386.722,2065.00,28.00,92.46,92.00,27.50,101.87,0.99,21.00,1.17,13.50
1386.872,2065.00,28.00,92.46,92.00,27.50,101.87,0.99,21.00,1.17,13.50
1387.022,2065.00,28.00,92.46,92.00,27.50,102.12,0.99,21.00,1.17,13.50
1387.172,2065.00,28.00,92.46,92.00,27.50,102.12,1.38,21.00,1.17,13.50
1387.322,2065.00,28.00,92.46,92.00,27.50,102.12,1.38,-16.50,1.17,13.50
1387.472,2065.00,28.00,92.46,92.00,27.50,102.12,1.38,-16.50,0.69,13.50
1387.622,2065.00,28.00,92.46,92.00,27.50,102.12,1.38,-16.50,0.69,15.00
1387.772,2083.50,28.00,92.46,92.00,27.50,102.12,1.38,-16.50,0.69,15.00
1387.922,2083.50,36.00,92.46,92.00,27.50,102.12,1.38,-16.50,0.69,15.00
1388.072,2083.50,36.00,92.86,92.00,27.50,102.12,1.38,-16.50,0.69,15.00
1388.222,2083.50,36.00,92.86,92.00,27.50,102.12,1.38,-16.50,0.69,15.00
1388.372,2083.50,36.00,92.86,92.00,27.50,102.12,1.38,-16.50,0.69,15.00
1388.522,2083.50,36.00,92.86,92.00,27.50,101.46,1.38,-16.50,0.69,15.00
1388.672,2083.50,36.00,92.86,92.00,27.50,101.46,16.00,-16.50,0.69,15.00
1388.822,2083.50,36.00,92.86,92.00,27.50,101.46,16.00,-16.50,0.69,15.00
1388.972,2083.50,36.00,92.86,92.00,27.50,101.46,16.00,-16.50,0.60,15.00
1389.122,2083.50,36.00,92.86,92.00,27.50,101.46,16.00,-16.50,0.60,14.25
1389.272,2060.50,36.00,92.86,92.00,27.50,101.46,16.00,-16.50,0.60,14.25
1389.422,2060.50,32.00,92.86,92.00,27.50,101.46,16.00,-16.50,0.60,14.25
1389.572,2060.50,32.00,93.16,92.00,27.50,101.46,16.00,-16.50,0.60,14.25
1389.722,2060.50,32.00,93.16,92.00,27.50,101.46,16.00,-16.50,0.60,14.25
1389.872,2060.50,32.00,93.16,92.00,27.50,101.46,16.00,-16.50,0.60,14.25
1390.022,2060.50,32.00,93.16,92.00,27.50,100.89,16.00,-16.50,0.60,14.25
1390.202,2060.50,32.00,93.16,92.00,27.50,100.89,16.00,-16.50,0.60,14.25
1390.352,2060.50,32.00,93.16,92.00,27.50,100.89,16.00,-16.50,0.60,14.25
1390.502,2060.50,32.00,93.16,92.00,27.50,100.89,16.00,-16.50,0.56,14.25
1390.651,2060.50,32.00,93.16,92.00,27.50,100.89,16.00,-16.50,0.56,14.25
1390.802,2050.00,32.00,93.16,92.00,27.50,100.89,16.00,-16.50,0.56,14.25
1390.952,2050.00,32.00,93.16,92.00,27.50,100.89,16.00,-16.50,0.56,14.25
1391.102,2050.00,32.00,93.26,92.00,27.50,100.89,16.00,-16.50,0.56,14.25
1391.252,2050.00,32.00,93.26,92.00,27.50,100.89,16.00,-16.50,0.56,14.25
1391.402,2050.00,32.00,93.26,92.00,27.50,100.89,16.00,-16.50,0.56,14.25
1391.552,2050.00,32.00,93.26,92.00,27.50,99.78,16.00,-16.50,0.56,14.25
1391.702,2050.00,32.00,93.26,92.00,27.50,99.78,16.00,-16.50,0.56,14.25
1391.852,2050.00,32.00,93.26,92.00,27.50,99.78,16.00,-16.50,0.56,14.25
1392.002,2050.00,32.00,93.26,92.00,27.50,99.78,16.00,-16.50,0.55,14.25
1392.152,2050.00,32.00,93.26,92.00,27.50,99.78,16.00,-16.50,0.55,14.25
1392.302,2024.00,32.00,93.26,92.00,27.50,99.78,16.00,-16.50,0.55,14.25
1392.452,2024.00,32.00,93.26,92.00,27.50,99.78,16.00,-16.50,0.55,14.25
1392.602,2024.00,32.00,93.36,92.00,27.50,99.78,16.00,-16.50,0.55,14.25
1392.752,2024.00,32.00,93.36,92.00,27.50,99.78,16.00,-16.50,0.55,14.25
1392.902,2024.00,32.00,93.36,92.00,27.50,99.78,16.00,-16.50,0.55,14.25
1393.052,2024.00,32.00,93.36,92.00,27.50,99.24,16.00,-16.50,0.55,14.25
1393.202,2024.00,32.00,93.36,92.00,27.50,99.24,16.00,-16.50,0.55,14.25
1393.352,2024.00,32.00,93.36,92.00,27.50,99.24,16.00,-16.50,0.55,14.25
1393.502,2024.00,32.00,93.36,92.00,27.50,99.24,16.00,-16.50,0.52,14.25
1393.651,2024.00,32.00,93.36,92.00,27.50,99.24,16.00,-16.50,0.52,14.25
1393.802,2013.50,32.00,93.36,92.00,27.50,99.24,16.00,-16.50,0.52,14.25
1393.952,2013.50,32.00,93.36,92.00,27.50,99.24,16.00,-16.50,0.52,14.25
1394.102,2013.50,32.00,93.36,92.00,27.50,99.24,16.00,-16.50,0.52,14.25
1394.252,2013.50,32.00,93.36,92.00,27.50,99.24,16.00,-16.50,0.52,14.25
1394.402,2013.50,32.00,93.36,92.00,27.50,99.24,16.00,-16.50,0.52,14.25
1394.552,2013.50,32.00,93.36,92.00,27.50,98.67,16.00,-16.50,0.52,14.25
1394.702,2013.50,32.00,93.36,92.00,27.50,98.67,1.60,-16.50,0.52,14.25
1394.852,2013.50,32.00,93.36,92.00,27.50,98.67,1.60,9.75,0.52,14.25
1395.002,2013.50,32.00,93.36,92.00,27.50,98.67,1.60,9.75,0.49,14.25
1395.152,2013.50,32.00,93.36,92.00,27.50,98.67,1.60,9.75,0.49,15.75
1395.332,2060.00,32.00,93.36,92.00,27.50,98.67,1.60,9.75,0.49,15.75
1395.482,2060.00,44.00,93.36,92.00,27.50,98.67,1.60,9.75,0.49,15.75
1395.632,2060.00,44.00,93.36,92.00,27.50,98.67,1.60,9.75,0.49,15.75
1395.782,2060.00,44.00,93.36,92.00,27.50,98.67,1.60,9.75,0.49,15.75
1395.932,2060.00,44.00,93.36,92.00,27.50,98.67,1.60,9.75,0.49,15.75
1396.082,2060.00,44.00,93.36,92.00,27.50,99.77,1.60,9.75,0.49,15.75
1396.232,2060.00,44.00,93.36,92.00,27.50,99.77,0.94,9.75,0.49,15.75
1396.382,2060.00,44.00,93.36,92.00,27.50,99.77,0.94,18.00,0.49,15.75
1396.532,2060.00,44.00,93.36,92.00,27.50,99.77,0.94,18.00,0.59,15.75
1396.682,2060.00,44.00,93.36,92.00,27.50,99.77,0.94,18.00,0.59,23.25
1396.832,2067.00,44.00,93.36,92.00,27.50,99.77,0.94,18.00,0.59,23.25
1396.982,2067.00,56.00,93.36,92.00,27.50,99.77,0.94,18.00,0.59,23.25
1397.132,2067.00,56.00,93.26,92.00,27.50,99.77,0.94,18.00,0.59,23.25
1397.282,2067.00,56.00,93.26,92.00,27.50,99.77,0.94,18.00,0.59,23.25
1397.432,2067.00,56.00,93.26,92.00,27.50,99.77,0.94,18.00,0.59,23.25
1397.582,2067.00,56.00,93.26,92.00,27.50,101.10,0.94,18.00,0.59,23.25
1397.762,2067.00,56.00,93.26,92.00,27.50,101.10,0.91,18.00,0.59,23.25
1397.912,2067.00,56.00,93.26,92.00,27.50,101.10,0.91,25.50,0.59,23.25
1398.062,2067.00,56.00,93.26,92.00,27.50,101.10,0.91,25.50,0.80,23.25
1398.212,2067.00,56.00,93.26,92.00,27.50,101.10,0.91,25.50,0.80,27.00
1398.362,2097.50,56.00,93.26,92.00,27.50,101.10,0.91,25.50,0.80,27.00
1398.512,2097.50,64.00,93.26,92.00,27.50,101.10,0.91,25.50,0.80,27.00
1398.661,2097.50,64.00,93.26,92.00,27.50,101.10,0.91,25.50,0.80,27.00
1398.812,2097.50,64.00,93.26,92.00,27.50,101.10,0.91,25.50,0.80,27.00
1398.962,2097.50,64.00,93.26,92.00,27.50,101.10,0.91,25.50,0.80,27.00
1399.112,2097.50,64.00,93.26,92.00,27.50,102.26,0.91,25.50,0.80,27.00
1399.262,2097.50,64.00,93.26,92.00,27.50,102.26,0.98,25.50,0.80,27.00
1399.412,2097.50,64.00,93.26,92.00,27.50,102.26,0.98,26.25,0.80,27.00
1399.562,2097.50,64.00,93.26,92.00,27.50,102.26,0.98,26.25,0.93,27.00
1399.712,2097.50,64.00,93.26,92.00,27.50,102.26,0.98,26.25,0.93,29.25
1399.862,2112.00,64.00,93.26,92.00,27.50,102.26,0.98,26.25,0.93,29.25
1400.012,2112.00,72.00,93.26,92.00,27.50,102.26,0.98,26.25,0.93,29.25
1400.162,2112.00,72.00,93.26,92.00,27.50,102.26,0.98,26.25,0.93,29.25
1400.342,2112.00,72.00,93.26,92.00,27.50,102.26,0.98,26.25,0.93,29.25
1400.492,2112.00,72.00,93.26,92.00,27.50,102.26,0.98,26.25,0.93,29.25
1400.642,2112.00,72.00,93.26,92.00,27.50,102.74,0.98,26.25,0.93,29.25
1400.792,2112.00,72.00,93.26,92.00,27.50,102.74,0.99,26.25,0.93,29.25
1400.942,2112.00,72.00,93.26,92.00,27.50,102.74,0.99,26.25,0.93,29.25
1401.092,2112.00,72.00,93.26,92.00,27.50,102.74,0.99,26.25,1.23,29.25
1401.242,2112.00,72.00,93.26,92.00,27.50,102.74,0.99,26.25,1.23,29.25
1401.392,2123.50,72.00,93.26,92.00,27.50,102.74,0.99,26.25,1.23,29.25
1401.542,2123.50,72.00,93.26,92.00,27.50,102.74,0.99,26.25,1.23,29.25
1401.722,2123.50,72.00,93.36,92.00,27.50,102.74,0.99,26.25,1.23,29.25
1401.872,2123.50,72.00,93.36,92.00,27.50,102.74,0.99,26.25,1.23,29.25
1402.022,2123.50,72.00,93.36,92.00,27.50,102.74,0.99,26.25,1.23,29.25
1402.171,2123.50,72.00,93.36,92.00,27.50,102.65,0.99,26.25,1.23,29.25
1402.322,2123.50,72.00,93.36,92.00,27.50,102.65,0.98,26.25,1.23,29.25
1402.472,2123.50,72.00,93.36,92.00,27.50,102.65,0.98,19.50,1.23,29.25
1402.622,2123.50,72.00,93.36,92.00,27.50,102.65,0.98,19.50,1.00,29.25
1402.772,2123.50,72.00,93.36,92.00,27.50,102.65,0.98,19.50,1.00,15.75
1402.922,2102.50,72.00,93.36,92.00,27.50,102.65,0.98,19.50,1.00,15.75
1403.072,2102.50,36.00,93.36,92.00,27.50,102.65,0.98,19.50,1.00,15.75
1403.222,2102.50,36.00,93.56,92.00,27.50,102.65,0.98,19.50,1.00,15.75
1403.372,2102.50,36.00,93.56,92.00,27.50,102.65,0.98,19.50,1.00,15.75
1403.522,2102.50,36.00,93.56,92.00,27.50,102.65,0.98,19.50,1.00,15.75
1403.672,2102.50,36.00,93.56,92.00,27.50,101.46,0.98,19.50,1.00,15.75
1403.822,2102.50,36.00,93.56,92.00,27.50,101.46,0.99,19.50,1.00,15.75
1403.972,2102.50,36.00,93.56,92.00,27.50,101.46,0.99,-6.75,1.00,15.75
1404.122,2102.50,36.00,93.56,92.00,27.50,101.46,0.99,-6.75,0.66,15.75
1404.272,2102.50,36.00,93.56,92.00,27.50,101.46,0.99,-6.75,0.66,13.50
1404.422,2051.50,36.00,93.56,92.00,27.50,101.46,0.99,-6.75,0.66,13.50
1404.572,2051.50,32.00,93.56,92.00,27.50,101.46,0.99,-6.75,0.66,13.50
1404.722,2051.50,32.00,93.76,92.00,27.50,101.46,0.99,-6.75,0.66,13.50
1404.872,2051.50,32.00,93.76,92.00,27.50,101.46,0.99,-6.75,0.66,13.50
1405.022,2051.50,32.00,93.76,92.00,27.50,101.46,0.99,-6.75,0.66,13.50
1405.172,2051.50,32.00,93.76,92.00,27.50,98.96,0.99,-6.75,0.66,13.50
1405.322,2051.50,32.00,93.76,92.00,27.50,98.96,10.29,-6.75,0.66,13.50
1405.472,2051.50,32.00,93.76,92.00,27.50,98.96,10.29,-16.50,0.66,13.50
1405.622,2051.50,32.00,93.76,92.00,27.50,98.96,10.29,-16.50,0.55,13.50
1405.772,2051.50,32.00,93.76,92.00,27.50,98.96,10.29,-16.50,0.55,13.50
1405.922,1997.00,32.00,93.76,92.00,27.50,98.96,10.29,-16.50,0.55,13.50
1406.072,1997.00,32.00,93.76,92.00,27.50,98.96,10.29,-16.50,0.55,13.50
1406.222,1997.00,32.00,93.96,92.00,27.50,98.96,10.29,-16.50,0.55,13.50
1406.372,1997.00,32.00,93.96,92.00,27.50,98.96,10.29,-16.50,0.55,13.50
1406.522,1997.00,32.00,93.96,92.00,27.50,98.96,10.29,-16.50,0.55,13.50
1406.672,1997.00,32.00,93.96,92.00,27.50,96.95,10.29,-16.50,0.55,13.50
1406.822,1997.00,32.00,93.96,92.00,27.50,96.95,1.62,-16.50,0.55,13.50
1406.972,1997.00,32.00,93.96,92.00,27.50,96.95,1.62,13.50,0.55,13.50
1407.122,1997.00,32.00,93.96,92.00,27.50,96.95,1.62,13.50,0.50,13.50
1407.272,1997.00,32.00,93.96,92.00,27.50,96.95,1.62,13.50,0.50,18.75
1407.422,1986.00,32.00,93.96,92.00,27.50,96.95,1.62,13.50,0.50,18.75
1407.572,1986.00,28.00,93.96,92.00,27.50,96.95,1.62,13.50,0.50,18.75
1407.722,1986.00,28.00,94.06,92.00,27.50,96.95,1.62,13.50,0.50,18.75
1407.872,1986.00,28.00,94.06,92.00,27.50,96.95,1.62,13.50,0.50,18.75
1408.022,1986.00,28.00,94.06,92.00,27.50,96.95,1.62,13.50,0.50,18.75
1408.172,1986.00,28.00,94.06,92.00,27.50,95.85,1.62,13.50,0.50,18.75
1408.322,1986.00,28.00,94.06,92.00,27.50,95.85,0.98,13.50,0.50,18.75
1408.472,1986.00,28.00,94.06,92.00,27.50,95.85,0.98,-15.75,0.50,18.75
1408.622,1986.00,28.00,94.06,92.00,27.50,95.85,0.98,-15.75,0.46,18.75
1408.772,1986.00,28.00,94.06,92.00,27.50,95.85,0.98,-15.75,0.46,12.75
1408.922,1941.00,28.00,94.06,92.00,27.50,95.85,0.98,-15.75,0.46,12.75
1409.072,1941.00,28.00,94.06,92.00,27.50,95.85,0.98,-15.75,0.46,12.75
1409.222,1941.00,28.00,94.16,92.00,27.50,95.85,0.98,-15.75,0.46,12.75
1409.402,1941.00,28.00,94.16,92.00,27.50,95.85,0.98,-15.75,0.46,12.75
1409.552,1941.00,28.00,94.16,92.00,27.50,95.85,0.98,-15.75,0.46,12.75
1409.702,1941.00,28.00,94.16,92.00,27.50,94.20,0.98,-15.75,0.46,12.75
1409.852,1941.00,28.00,94.16,92.00,27.50,94.20,16.00,-15.75,0.46,12.75
1410.002,1941.00,28.00,94.16,92.00,27.50,94.20,16.00,-3.00,0.46,12.75
1410.152,1941.00,28.00,94.16,92.00,27.50,94.20,16.00,-3.00,0.47,12.75
1410.302,1941.00,28.00,94.16,92.00,27.50,94.20,16.00,-3.00,0.47,15.75
1410.452,1943.50,28.00,94.16,92.00,27.50,94.20,16.00,-3.00,0.47,15.75
1410.602,1943.50,32.00,94.16,92.00,27.50,94.20,16.00,-3.00,0.47,15.75
1410.752,1943.50,32.00,94.16,92.00,27.50,94.20,16.00,-3.00,0.47,15.75
